Feature,High School or lower,Bachelor's Degree,Master's Degree,PhD or higher
F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.5298013568681696,0.3869448470848989,0.0665668051045161,0.4071627485571007
mfcc2_sma3_amean,0.0604198097008837,0.1074687728357681,0.3212529923684509,0.2256048794019217
shimmerLocaldB_sma3nz_amean,0.3985948221620448,0.38979540239181,0.1280140962959612,0.2675570857894726
HNRdBACF_sma3nz_stddevNorm,0.3835755717489618,0.337495866917506,0.0704674865291919,0.2467448081336833
alphaRatioV_sma3nz_amean,0.0557790822393931,0.0095237679833546,-0.1796798792668215,-0.0870997102654908
alphaRatioV_sma3nz_stddevNorm,-0.1105665298785624,-0.077349759986549,0.0595657374441243,0.0419058709637364
slopeV500-1500_sma3nz_amean,-0.4544656572893779,-0.4479730428207027,-0.5398098772170727,-0.7273424941021357
mfcc2V_sma3nz_amean,0.0907610643588294,0.1238607347066906,0.3144390966532889,0.3108499346286085
slopeUV0-500_sma3nz_amean,-0.0579088355435468,-0.0338195019289728,-0.2197536494081857,0.1935416271605351
