Feature,High School or lower,Bachelor's Degree,Master's Degree,PhD or higher
loudness_sma3_stddevNorm,0.3230814662099597,0.2456843685907012,0.0928028310250987,0.1151168463827992
mfcc2_sma3_amean,-0.4106221919513264,-0.3072705681737099,-0.0307280985169583,0.0139990645427473
shimmerLocaldB_sma3nz_stddevNorm,-0.2345873957426499,-0.3381646711935363,-0.4140259439864173,-0.5608419532259383
alphaRatioV_sma3nz_amean,0.2805347483011136,0.2243772813512577,-0.0448445434111571,0.0204115558260604
slopeV0-500_sma3nz_amean,-0.4431041537915073,-0.4689138400966952,-0.6717790372657106,-0.5330896677845044
mfcc2V_sma3nz_amean,-0.2982679972708434,-0.2249828321161254,0.0182327666778302,0.0685790470988475
