Feature,English,French
avg ppq,0.0919527908763071,-0.0143908960511086
avg logE,-0.0113777336890407,0.1140126689626684
std DF0,0.2447166728339272,0.1056269644987166
std DDF0,0.2233247310792363,0.1000918258493386
std Jitter,0.1947199629019448,0.0743690346997652
std ppq,0.1952082556680126,0.083586267131519
std logE,0.0658893945341021,-0.1046704402892464
