Feature,Not native,Native
mfcc1_sma3_stddevNorm,-0.1497939737006721,0.0734517828565067
jitterLocal_sma3nz_stddevNorm,0.3260189217208389,0.0643764031468626
F1bandwidth_sma3nz_amean,0.3461293615596985,0.1427160907037045
mfcc1V_sma3nz_stddevNorm,-0.1289931848720382,0.0402674571754997
