Feature,High School or lower,Bachelor's Degree,Master's Degree,PhD or higher
global avg avg NAQ,0.1793892100590965,0.2162939859167287,0.2797231086095207,0.3099412410300916
global avg avg QOQ,0.0708997582310865,0.1243721871331392,0.223921883568322,0.1904697879184589
global std std QOQ,0.1548386130803292,0.209435268764393,0.2597509414350606,0.2508080341148881
global std std H1H2,-0.1612213093294787,-0.1591964683937969,-0.2478656149336335,-0.2564340505243906
