Feature,English,French
F0semitoneFrom27.5Hz_sma3nz_amean,0.0249008437804548,0.2703005029588979
loudness_sma3_stddevNorm,0.227734748261261,-0.1959642522947673
spectralFlux_sma3_amean,-0.1341831164658348,0.1798339253884855
spectralFlux_sma3_stddevNorm,0.160884996061589,-0.1366806857049497
mfcc1_sma3_amean,0.1816986765607785,-0.1192097607880171
mfcc1_sma3_stddevNorm,-0.1411151259549029,0.1383036672242024
mfcc2_sma3_amean,-0.2538343968095282,0.2459072188646233
mfcc2_sma3_stddevNorm,0.2224691221112786,-0.0666788954379251
mfcc3_sma3_amean,-0.2544445218031049,-0.0362222844172916
mfcc4_sma3_amean,-0.150630289199211,-0.0758745083238996
jitterLocal_sma3nz_amean,-0.2226212511953028,-0.0042376986727884
jitterLocal_sma3nz_stddevNorm,0.361360981373039,-0.0222655274795597
shimmerLocaldB_sma3nz_amean,-0.2306991348782444,-0.1535585908219512
shimmerLocaldB_sma3nz_stddevNorm,0.3887427900674287,0.0405226772313711
HNRdBACF_sma3nz_amean,0.099575026295688,0.2754466171729477
HNRdBACF_sma3nz_stddevNorm,-0.0556686294351435,-0.2011412939932504
logRelF0-H1-H2_sma3nz_amean,-0.1737010340016862,0.3472231437028827
logRelF0-H1-H2_sma3nz_stddevNorm,0.1607068945734045,-0.1104887620672263
logRelF0-H1-A3_sma3nz_amean,-0.082680120236697,0.121630098488849
F1frequency_sma3nz_amean,-0.1912021159439214,0.2203123174480602
F1bandwidth_sma3nz_stddevNorm,-0.2560934257703509,0.0744646190779989
F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.1405727517083148,-0.0577754318993733
F2frequency_sma3nz_amean,-0.2308055940577902,0.2715233533634091
F2bandwidth_sma3nz_amean,-0.2273260148630234,0.164362021686144
F2bandwidth_sma3nz_stddevNorm,0.2384829273598777,0.0254040233808654
F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.1611096647725857,-0.0161241104831363
F3frequency_sma3nz_amean,-0.2183318635616395,0.3213555223890497
F3frequency_sma3nz_stddevNorm,-0.0846419781926609,-0.2945883431307203
F3bandwidth_sma3nz_amean,0.0589193243554937,-0.0793939812956185
F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.1321203495942944,-0.0135615568906111
alphaRatioV_sma3nz_amean,0.1536383532012753,-0.1549560083311829
hammarbergIndexV_sma3nz_amean,-0.1701728614981034,0.1491322998644048
slopeV0-500_sma3nz_amean,0.2925286342555577,0.1003477899763412
slopeV0-500_sma3nz_stddevNorm,-0.1802939456830013,-0.0601316652341929
slopeV500-1500_sma3nz_amean,-0.3295091094677825,-0.0538976040834259
slopeV500-1500_sma3nz_stddevNorm,0.1988079051767653,0.0891793325487413
spectralFluxV_sma3nz_amean,-0.1525634038833874,0.1506634541241446
spectralFluxV_sma3nz_stddevNorm,0.2094344466790944,-0.0849963841080971
mfcc1V_sma3nz_amean,0.1950288775142368,-0.1446446033320388
mfcc1V_sma3nz_stddevNorm,-0.199986705296314,0.1408977964756644
mfcc2V_sma3nz_amean,-0.2883378751099482,0.2203366031130044
mfcc2V_sma3nz_stddevNorm,0.2056370359290069,-0.0357449389278355
mfcc3V_sma3nz_amean,-0.2564986016209423,-0.0384733797017625
mfcc3V_sma3nz_stddevNorm,0.1793490228693778,0.0336472854419179
mfcc4V_sma3nz_amean,-0.2145709125828026,-0.0832313691114876
slopeUV0-500_sma3nz_amean,0.1580462967300376,0.0590109044538985
slopeUV500-1500_sma3nz_amean,-0.1750616977619503,0.0027846272638115
spectralFluxUV_sma3nz_amean,-0.1603094971878353,0.0099367346369711
